,bathrooms,bedrooms,interest_level,Elevator,Cats Allowed,Hardwood Floors,Dogs Allowed,Doorman,Dishwasher,No Fee,Laundry in Building,Fitness Center,Pre-War,Laundry in Unit,Roof Deck,Outdoor Space,Dining Room,High Speed Internet,Balcony,Swimming Pool,Laundry In Building,New Construction,Terrace,price
79564,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3195
79570,1.0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2750
79574,1.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2525
79580,2.0,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3100
79581,1.0,2,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5592
79585,1.5,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6025
79587,1.0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4295
79590,1.0,2,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3995
79591,1.0,2,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2750
79592,1.0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1850
79593,2.0,4,2,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4900
79596,1.0,1,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2195
79597,1.0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500
79599,1.0,3,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4500
79600,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400
79602,5.0,4,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27750
79604,1.0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300
79605,2.0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3750
79607,1.0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,4000
79609,1.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1375
79611,6.0,5,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28000
79612,1.0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2250
79614,1.0,2,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3100
79616,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800
79623,1.0,2,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3495
79624,1.0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3950
79625,1.0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2750
79628,1.0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3700
79630,1.0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2695
79631,1.0,0,2,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,2499
79634,1.0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2000
79636,1.0,2,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3700
79639,2.0,3,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,5538
79641,1.0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,2500
79646,1.0,1,2,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2425
79647,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1850
79648,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600
79650,1.0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,3295
79653,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2950
79654,1.0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2200
79658,2.0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500
79661,2.0,3,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,5237
79664,1.0,2,2,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2700
79665,1.0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3750
79668,2.0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,4500
79669,2.0,4,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,5650
79670,1.0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2390
79671,1.0,2,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,3500
79673,1.0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3995
79675,1.0,2,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,3095
79677,2.5,3,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,15000
79680,1.0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2400
79683,2.0,3,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,4995
79686,2.0,2,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,4995
79687,1.0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2775
79689,1.0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1800
79690,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1850
79692,1.0,3,2,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,3500
79696,1.0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500
79697,1.0,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,4595
79698,1.0,3,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,5000
79701,2.0,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6800
79702,1.0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2495
79703,1.0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3825
79705,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3395
79710,1.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2095
79711,1.0,2,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3450
79712,1.0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1550
79715,1.0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600
79717,1.0,3,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5195
79720,1.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1500
79723,2.0,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,4595
79724,1.5,3,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3975
79726,2.0,3,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,4700
79729,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1895
79730,1.0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2300
79731,3.0,6,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,7250
79733,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2150
79737,1.0,3,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4400
79738,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1695
79739,1.0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,3100
79742,1.0,2,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,3400
79743,1.0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3275
79746,1.0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4925
79754,1.0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3688
79755,1.0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2700
79756,1.0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,3070
79757,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450
79758,1.0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200
79759,2.0,4,2,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,7800
79761,3.0,4,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,8450
79762,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
79764,1.0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2400
79766,1.0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,3150
79768,1.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100
79769,1.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3500
79772,1.0,2,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3200
79773,1.0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4295
79774,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2295
79775,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075
79782,1.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2850
79783,1.0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2650
79785,1.0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3750
79789,1.0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,3500
79790,2.0,4,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,7800
79791,1.0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3200
79792,1.0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400
79793,1.0,2,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,6450
79794,1.0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4495
79797,1.0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2100
79798,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2500
79800,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3950
79801,2.0,4,2,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,7000
79804,1.0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800
79809,1.0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3675
79810,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1795
79812,1.0,2,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,3450
79815,1.0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3100
79817,1.0,2,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,3400
79820,1.0,2,2,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,3000
79821,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400
79824,1.0,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,3450
79827,4.0,3,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,11000
79828,1.0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3200
79836,1.0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2790
79837,1.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095
79853,1.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2500
79854,2.0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6595
79855,2.0,3,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,4300
79857,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1760
79859,1.0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,3350
79860,1.0,2,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,2820
79861,1.0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,4500
79864,2.0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000
79866,2.0,2,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,4988
79867,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700
79868,1.0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3100
79877,1.0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3773
79878,1.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2500
79879,1.0,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,2999
79884,3.0,4,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,15000
79885,1.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4625
79886,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2095
79891,1.0,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3900
79892,2.0,2,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,6295
79893,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000
79894,1.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2700
79895,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2960
79896,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2850
79903,1.0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500
79904,1.0,3,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,4000
79905,2.0,4,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,5900
79906,1.0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200
79907,1.0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2650
79909,1.0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1950
79912,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3695
79913,1.0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2650
79918,1.0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4689
79921,1.0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,3550
79922,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3350
79926,1.0,2,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3450
79927,1.0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2195
79938,1.5,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2999
79942,1.0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3605
79944,1.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600
79949,1.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5795
79950,1.0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2748
79952,2.0,3,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4400
79956,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300
79957,2.0,3,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3700
79958,1.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900
79959,2.0,2,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,5280
79960,1.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1950
79964,1.0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2595
79965,1.0,1,2,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,2890
79967,1.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2150
79970,1.0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2495
79971,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2795
79973,1.0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3950
79976,1.0,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3300
79977,1.0,2,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3445
79978,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2925
79981,1.0,3,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6195
79982,1.0,2,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,3300
79983,1.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2200
79984,1.0,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6150
79985,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2150
79986,1.0,2,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2825
79987,1.0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1800
79988,1.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1650
79989,1.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2200
79994,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2150
79995,1.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2500
79997,1.0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2495
80001,1.0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3225
80002,1.0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,3295
80003,1.0,3,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,3850
80004,2.0,2,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2450
80005,2.0,3,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10000
80006,1.0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100
80008,2.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5600
80009,1.0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2795
80011,1.0,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1975
80012,1.0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2600
80014,1.0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4049
80015,1.0,3,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4595
80019,1.0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3795
80021,1.0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5500
80023,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2150
80025,1.0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3000
80026,1.0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2050
80028,2.0,2,2,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,4500
80030,2.0,5,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9995
80034,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4350
80035,1.0,2,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,3100
80036,2.0,4,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4300
80038,1.0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4000
80042,1.0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1795
80046,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1895
80049,1.0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2575
80050,1.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1695
80052,1.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500
80053,3.0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6250
80055,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2195
80057,3.0,3,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,10700
80059,1.0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2950
80060,1.0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,2895
80061,2.0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4995
80062,1.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000
80074,1.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3800
80081,1.0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2350
80082,1.5,2,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4450
80088,1.0,3,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,4350
80091,1.0,2,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3300
80095,1.0,2,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,3485
80097,2.0,4,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,5800
80098,1.0,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,3500
80105,2.0,2,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,7150
80106,1.0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2450
80110,1.0,2,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2200
80111,1.0,2,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1695
80116,2.0,2,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,20000
80119,1.0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3400
80124,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2195
80129,1.0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,3200
80131,1.0,3,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,5800
80133,2.0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7250
80134,1.0,2,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2500
80136,2.0,2,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5882
80137,1.0,1,2,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2150
80139,1.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3500
80143,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100
80150,1.0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,2850
80153,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2789
80154,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2757
80156,1.0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,3600
